rct_num,treated,n_hh,MAR,intake_protein,intake_calcium,intake_iron,intake_vitc,nar_protein,nar_calcium,nar_iron,nar_vitc,country,treatment
1.0,0.0,4.0,0.8302408029820239,83.37685698951995,320.9632119280951,43.539999512689455,491.275,1.0,0.3209632119280951,1.0,1.0,Mexico (PAL),Control
1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mexico (PAL),Control
1.0,0.0,5.0,0.3210604133442644,28.039999916212903,181.5874282557624,9.097142845221928,3.4971428571428573,0.5607999983242581,0.1815874282557624,0.4641399410827513,0.0777142857142857,Mexico (PAL),Control
1.0,1.0,4.0,0.6013112360060806,65.10865715146065,89.08621425160338,20.806764285692143,14.22714283977236,1.0,0.0890862142516033,1.0,0.3161587297727191,Mexico (PAL),Treatment
1.0,1.0,4.0,0.540885946012153,51.719321404024974,207.88821341097355,14.621071406719938,9.435714285714283,1.0,0.2078882134109735,0.7459730309550988,0.2096825396825396,Mexico (PAL),Treatment
1.0,1.0,5.0,0.8621369498579843,118.05957143749508,448.54779943193705,36.09157147952489,427.1885712078639,1.0,0.448547799431937,1.0,1.0,Mexico (PAL),Treatment
1.0,0.0,11.0,0.1869167731918964,18.1703895948924,40.63766197384178,5.507792203302508,2.817532467222833,0.363407791897848,0.0406376619738417,0.2810098062909442,0.0626118326049518,Mexico (PAL),Control
1.0,1.0,6.0,0.6171855841152212,44.7012144190215,282.6280996028866,24.59085712993429,13.144047681490578,0.8940242883804299,0.2826280996028866,1.0,0.2920899484775684,Mexico (PAL),Treatment
1.0,1.0,2.0,0.9152270697285022,133.85271380394698,660.908278914009,88.21949845084121,276.67285714234623,1.0,0.6609082789140089,1.0,1.0,Mexico (PAL),Treatment
1.0,0.0,4.0,0.3521916305210536,27.91285716124943,140.91642856172152,8.906910714719976,11.482142857142858,0.5582571432249887,0.1409164285617215,0.4544342201387742,0.2551587301587302,Mexico (PAL),Control
1.0,1.0,9.0,0.7999456262627528,44.24055546389685,314.971395773074,25.70722184796182,120.78611114176492,0.884811109277937,0.314971395773074,1.0,1.0,Mexico (PAL),Treatment
1.0,0.0,6.0,1.0,223.84714285192035,1603.823356415544,72.64892851965767,371.4690474351247,1.0,1.0,1.0,1.0,Mexico (PAL),Control
1.0,1.0,4.0,0.7027388382313946,56.6989284417459,349.0607142175947,18.845357140898702,22.517857142857142,1.0,0.3490607142175947,0.9614978133111582,0.5003968253968254,Mexico (PAL),Treatment
1.0,1.0,4.0,0.0939730259961127,9.7,19.13214285714286,3.1714285714285717,0.0428571428571428,0.194,0.0191321428571428,0.1618075801749271,0.0009523809523809,Mexico (PAL),Treatment
1.0,0.0,2.0,0.6258081631373733,46.78571435692056,343.048572137739,16.035785725712774,18.28428571479661,0.9357142871384112,0.343048572137739,0.8181523329445293,0.4063174603288135,Mexico (PAL),Control
1.0,1.0,2.0,0.4771935778495685,49.41378589006406,101.19068669038158,16.047857197480543,0.0242857145411627,0.9882757178012812,0.1011906866903815,0.8187682243612521,0.0005396825453591,Mexico (PAL),Treatment
1.0,0.0,5.0,0.3030257676643091,27.015885858365465,120.20242308293072,8.976714324866021,4.211428571428572,0.5403177171673093,0.1202024230829307,0.4579956288196949,0.0935873015873016,Mexico (PAL),Control
1.0,1.0,7.0,0.4508606418097003,20.392167389833805,80.89826134072275,6.168138778787487,51.95067781550544,0.4078433477966761,0.0808982613407227,0.3147009581014023,1.0,Mexico (PAL),Treatment
1.0,1.0,2.0,0.8734767857142858,83.125,493.9071428571429,30.964285714285715,58.12857142857143,1.0,0.4939071428571428,1.0,1.0,Mexico (PAL),Treatment
1.0,1.0,5.0,0.1944938937479753,16.982857142857142,144.14285714285714,4.994285714285715,1.7714285714285716,0.3396571428571428,0.1441428571428571,0.2548104956268222,0.0393650793650793,Mexico (PAL),Treatment
1.0,0.0,2.0,0.743457539452636,132.8007142058441,640.8142847946712,60.01428542562893,14.985714285714286,1.0,0.6408142847946712,1.0,0.333015873015873,Mexico (PAL),Control
1.0,0.0,4.0,0.6480197419485402,50.15035710292204,217.7535709687642,23.53928556995732,16.844642857142855,1.0,0.2177535709687642,1.0,0.3743253968253968,Mexico (PAL),Control
1.0,0.0,5.0,0.8542183938366056,126.58862853297168,663.0957981817212,39.69174280013357,33.91999997241157,1.0,0.6630957981817212,1.0,0.7537777771647015,Mexico (PAL),Control
